Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
luxemia-green-stone-skirt-set-for-festive-events,Green Stone Skirt Set for Festive Events,"<p>Green Stone Skirt Set for Festive Events is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The green skirt set is suitable for festive occasions, parties, family functions and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Skirt Set</li>   <li><strong>Color:</strong> Green</li>   <li><strong>Fabric:</strong> Shimmer Tissue</li>   <li><strong>Work:</strong> Stone, Embroidery</li>   <li><strong>Includes:</strong> Three</li>   <li><strong>Occasion:</strong> festive occasions, parties, family functions</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Skirt Set,"LuxeMia, Indian ethnic wear, Skirt Set, Green, Shimmer Tissue, Stone, Embroidery, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,184.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-green-stone-skirt-set-for-festive-events-image-1.jpg,1,Green Stone Skirt Set for Festive Events,FALSE,Green Stone Skirt Set for Festive Events,"Green Stone Skirt Set for Festive Events in Green. LuxeMia skirt set including three for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-stone-skirt-set-for-festive-events,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,184.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-stone-skirt-set-for-festive-events,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,184.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-stone-skirt-set-for-festive-events,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,184.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-stone-skirt-set-for-festive-events,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,184.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-stone-skirt-set-for-festive-events,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,184.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-stone-skirt-set-for-festive-events,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,184.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-stone-skirt-set-for-festive-events,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,184.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-stone-skirt-set-for-festive-events,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,184.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-stone-skirt-set-for-festive-events,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,184.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings,"Orange, Turquoise, Rani Mirror Lehenga Choli with Dupatta for Weddings","<p>Orange, Turquoise, Rani Mirror Lehenga Choli with Dupatta for Weddings from LuxeMia, selected for weddings, receptions, festive events, and special occasions.</p><h3>Key product details</h3><ul><li><strong>Color:</strong> Orange, Turquoise, Rani</li><li><strong>Fabric:</strong> Chinoon</li><li><strong>Work:</strong> Mirror, Stone, Moti, Embroidery</li><li><strong>Included pieces:</strong> Three</li></ul><p><strong>Custom Measurements:</strong> Select Custom Measurements and we will follow up for your made-to-measure sizing details.</p>",LuxeMia,Apparel & Accessories > Clothing,Lehenga Choli,"LuxeMia, Lehenga Choli, Orange, Turquoise, Rani, Chinoon, Mirror, Stone, Moti, Embroidery, Indian ethnic wear, wedding outfit, festive wear",FALSE,Size,XS,,,,,luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-xs,0,,0,deny,manual,126.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-image-3.jpg,1,"Orange, Turquoise, Rani Mirror Lehenga Choli with Dupatta for Weddings",FALSE,"Orange, Turquoise, Rani Mirror Lehenga Choli with Dupatta for Weddings","Shop Orange, Turquoise, Rani Mirror Lehenga Choli with Dupatta for Weddings from LuxeMia in sizes XS to 5XL, plus custom measurements.",Apparel & Accessories > Clothing,Female,Adult,,New,TRUE,,kg,,,draft
luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,,Size,S,,,,,luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-s,0,,0,deny,manual,126.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,,Size,M,,,,,luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-m,0,,0,deny,manual,126.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,,Size,L,,,,,luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-l,0,,0,deny,manual,126.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,,Size,XL,,,,,luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-xl,0,,0,deny,manual,126.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,,Size,XXL,,,,,luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-xxl,0,,0,deny,manual,126.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,,Size,3XL,,,,,luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-3xl,0,,0,deny,manual,126.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,,Size,4XL,,,,,luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-4xl,0,,0,deny,manual,126.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,,Size,5XL,,,,,luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-5xl,0,,0,deny,manual,126.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,,Size,Custom Measurements,,,,,luxemia-orange-turquoise-rani-mirror-lehenga-choli-with-dupatta-for-weddings-custom-measurements,0,,0,deny,manual,126.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events,"Orange, Green, Magenta Mirror Skirt Set for Festive Events","<p>Orange, Green, Magenta Mirror Skirt Set for Festive Events from LuxeMia, selected for weddings, receptions, festive events, and special occasions.</p><h3>Key product details</h3><ul><li><strong>Color:</strong> Orange, Green, Magenta</li><li><strong>Fabric:</strong> Pure Shimmer</li><li><strong>Work:</strong> Mirror, Moti, Embroidery</li><li><strong>Included pieces:</strong> Three</li></ul><p><strong>Custom Measurements:</strong> Select Custom Measurements and we will follow up for your made-to-measure sizing details.</p>",LuxeMia,Apparel & Accessories > Clothing,Skirt Set,"LuxeMia, Skirt Set, Orange, Green, Magenta, Pure Shimmer, Mirror, Moti, Embroidery, Indian ethnic wear, wedding outfit, festive wear",FALSE,Size,XS,,,,,luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-xs,0,,0,deny,manual,167.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-image-1.jpg,1,"Orange, Green, Magenta Mirror Skirt Set for Festive Events",FALSE,"Orange, Green, Magenta Mirror Skirt Set for Festive Events","Shop Orange, Green, Magenta Mirror Skirt Set for Festive Events from LuxeMia in sizes XS to 5XL, plus custom measurements.",Apparel & Accessories > Clothing,Female,Adult,,New,TRUE,,kg,,,draft
luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events,,,,,,,,Size,S,,,,,luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-s,0,,0,deny,manual,167.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events,,,,,,,,Size,M,,,,,luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-m,0,,0,deny,manual,167.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events,,,,,,,,Size,L,,,,,luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-l,0,,0,deny,manual,167.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events,,,,,,,,Size,XL,,,,,luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-xl,0,,0,deny,manual,167.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events,,,,,,,,Size,XXL,,,,,luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-xxl,0,,0,deny,manual,167.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events,,,,,,,,Size,3XL,,,,,luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-3xl,0,,0,deny,manual,167.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events,,,,,,,,Size,4XL,,,,,luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-4xl,0,,0,deny,manual,167.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events,,,,,,,,Size,5XL,,,,,luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-5xl,0,,0,deny,manual,167.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events,,,,,,,,Size,Custom Measurements,,,,,luxemia-orange-green-magenta-mirror-skirt-set-for-festive-events-custom-measurements,0,,0,deny,manual,167.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,Black Mirror Lehenga Choli with Dupatta for Weddings,"<p>Black Mirror Lehenga Choli with Dupatta for Weddings is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The black lehenga choli is suitable for weddings, receptions, festive events and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Lehenga Choli</li>   <li><strong>Color:</strong> Black</li>   <li><strong>Fabric:</strong> Net</li>   <li><strong>Work:</strong> Mirror, Stone, Moti, Sequined</li>   <li><strong>Includes:</strong> Three</li>   <li><strong>Occasion:</strong> weddings, receptions, festive events</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Lehenga Choli,"LuxeMia, Indian ethnic wear, Lehenga Choli, Black, Net, Mirror, Stone, Moti, Sequined, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,275.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings-image-1.jpg,1,Black Mirror Lehenga Choli with Dupatta for Weddings,FALSE,Black Mirror Lehenga Choli with Dupatta for Weddings,"Black Mirror Lehenga Choli with Dupatta for Weddings in Black. LuxeMia lehenga choli including three for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,275.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,275.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,275.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,275.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,275.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,275.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,275.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,275.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,275.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-lehenga-choli-with-dupatta-for-weddings-image-2.jpg,2,Black Mirror Lehenga Choli with Dupatta for Weddings,,,,,,,,,,,,,,
luxemia-black-mirror-skirt-set-for-festive-events,Black Mirror Skirt Set for Festive Events,"<p>Black Mirror Skirt Set for Festive Events is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The black skirt set is suitable for festive occasions, parties, family functions and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Skirt Set</li>   <li><strong>Color:</strong> Black</li>   <li><strong>Fabric:</strong> Premium French Crepe</li>   <li><strong>Work:</strong> Mirror, Stone, Moti, Sequined, Embroidery</li>   <li><strong>Includes:</strong> Two-Piece Set</li>   <li><strong>Occasion:</strong> festive occasions, parties, family functions</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Skirt Set,"LuxeMia, Indian ethnic wear, Skirt Set, Black, Premium French Crepe, Mirror, Stone, Moti, Sequined, Embroidery, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,123.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-skirt-set-for-festive-events-image-1.jpg,1,Black Mirror Skirt Set for Festive Events,FALSE,Black Mirror Skirt Set for Festive Events,"Black Mirror Skirt Set for Festive Events in Black. LuxeMia skirt set including two-piece set for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,123.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,123.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,123.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,123.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,123.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,123.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,123.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,123.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-skirt-set-for-festive-events,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,123.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,Bottle Green Moti Cape Set for Festive Events,"<p>Bottle Green Moti Cape Set for Festive Events from LuxeMia, selected for weddings, receptions, festive events, and special occasions.</p><h3>Key product details</h3><ul><li><strong>Color:</strong> Bottle Green</li><li><strong>Fabric:</strong> Net</li><li><strong>Work:</strong> Moti, Sequined, Embroidery, Handwork</li><li><strong>Included pieces:</strong> Two-Piece Set</li></ul><p><strong>Custom Measurements:</strong> Select Custom Measurements and we will follow up for your made-to-measure sizing details.</p>",LuxeMia,Apparel & Accessories > Clothing,Cape Set,"LuxeMia, Cape Set, Bottle Green, Net, Moti, Sequined, Embroidery, Handwork, Indian ethnic wear, wedding outfit, festive wear",FALSE,Size,XS,,,,,luxemia-bottle-green-moti-cape-set-for-festive-events-xs,0,,0,deny,manual,145.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-bottle-green-moti-cape-set-for-festive-events-image-1.jpg,1,Bottle Green Moti Cape Set for Festive Events,FALSE,Bottle Green Moti Cape Set for Festive Events,"Shop Bottle Green Moti Cape Set for Festive Events from LuxeMia in sizes XS to 5XL, plus custom measurements.",Apparel & Accessories > Clothing,Female,Adult,,New,TRUE,,kg,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,,,,,,,,Size,S,,,,,luxemia-bottle-green-moti-cape-set-for-festive-events-s,0,,0,deny,manual,145.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,,,,,,,,Size,M,,,,,luxemia-bottle-green-moti-cape-set-for-festive-events-m,0,,0,deny,manual,145.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,,,,,,,,Size,L,,,,,luxemia-bottle-green-moti-cape-set-for-festive-events-l,0,,0,deny,manual,145.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,,,,,,,,Size,XL,,,,,luxemia-bottle-green-moti-cape-set-for-festive-events-xl,0,,0,deny,manual,145.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,,,,,,,,Size,XXL,,,,,luxemia-bottle-green-moti-cape-set-for-festive-events-xxl,0,,0,deny,manual,145.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,,,,,,,,Size,3XL,,,,,luxemia-bottle-green-moti-cape-set-for-festive-events-3xl,0,,0,deny,manual,145.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,,,,,,,,Size,4XL,,,,,luxemia-bottle-green-moti-cape-set-for-festive-events-4xl,0,,0,deny,manual,145.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,,,,,,,,Size,5XL,,,,,luxemia-bottle-green-moti-cape-set-for-festive-events-5xl,0,,0,deny,manual,145.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,,,,,,,,Size,Custom Measurements,,,,,luxemia-bottle-green-moti-cape-set-for-festive-events-custom-measurements,0,,0,deny,manual,145.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-bottle-green-moti-cape-set-for-festive-events,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-bottle-green-moti-cape-set-for-festive-events-image-2.jpg,2,Bottle Green Moti Cape Set for Festive Events,,,,,,,,,,,,,,
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,Elegant Solid Tone Mirror Palazzo Set for Festive Events,"<p>Elegant Solid Tone Mirror Palazzo Set for Festive Events from LuxeMia, selected for weddings, receptions, festive events, and special occasions.</p><h3>Key product details</h3><ul><li><strong>Color:</strong> Elegant Solid Tone</li><li><strong>Fabric:</strong> Net and Chinoon</li><li><strong>Work:</strong> Mirror, Stone, Moti, Handwork</li><li><strong>Included pieces:</strong> Three</li></ul><p><strong>Custom Measurements:</strong> Select Custom Measurements and we will follow up for your made-to-measure sizing details.</p>",LuxeMia,Apparel & Accessories > Clothing,Palazzo Set,"LuxeMia, Palazzo Set, Elegant Solid Tone, Net and Chinoon, Mirror, Stone, Moti, Handwork, Indian ethnic wear, wedding outfit, festive wear",FALSE,Size,XS,,,,,luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-xs,0,,0,deny,manual,120.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-image-1.jpg,1,Elegant Solid Tone Mirror Palazzo Set for Festive Events,FALSE,Elegant Solid Tone Mirror Palazzo Set for Festive Events,"Shop Elegant Solid Tone Mirror Palazzo Set for Festive Events from LuxeMia in sizes XS to 5XL, plus custom measurements.",Apparel & Accessories > Clothing,Female,Adult,,New,TRUE,,kg,,,draft
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,,,,,,,,Size,S,,,,,luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-s,0,,0,deny,manual,120.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,,,,,,,,Size,M,,,,,luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-m,0,,0,deny,manual,120.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,,,,,,,,Size,L,,,,,luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-l,0,,0,deny,manual,120.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,,,,,,,,Size,XL,,,,,luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-xl,0,,0,deny,manual,120.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,,,,,,,,Size,XXL,,,,,luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-xxl,0,,0,deny,manual,120.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,,,,,,,,Size,3XL,,,,,luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-3xl,0,,0,deny,manual,120.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,,,,,,,,Size,4XL,,,,,luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-4xl,0,,0,deny,manual,120.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,,,,,,,,Size,5XL,,,,,luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-5xl,0,,0,deny,manual,120.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,,,,,,,,Size,Custom Measurements,,,,,luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-custom-measurements,0,,0,deny,manual,120.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
